account_id,customer_id,account_type,wallet_tier,account_status,opened_date,daily_limit_egp,current_balance_egp
A000351,C013201,Personal Wallet,Basic,Active,2023-04-05,10000.0,1702.92
A000352,C033282,Personal Wallet,Gold,Active,2024-09-29,40000.0,14639.73
A000353,C027679,Personal Wallet,Gold,Active,2022-03-27,40000.0,1891.49
A000354,C029984,Personal Wallet,Gold,Active,2022-08-21,40000.0,6584.86
A000355,C017346,Personal Wallet,Basic,Active,2024-08-01,10000.0,1109.71
A000356,C015558,Personal Wallet,Silver,Active,2022-07-04,20000.0,1152.93
A000357,C014251,Personal Wallet,Basic,Active,2022-08-31,10000.0,802.65
A000358,C021079,Personal Wallet,Gold,Active,2023-12-25,40000.0,1639.3
A000359,C037501,Personal Wallet,Basic,Active,2023-04-17,10000.0,295.85
A000360,C037518,Personal Wallet,Silver,Active,2023-10-12,20000.0,2438.55
A000361,C032263,Personal Wallet,Silver,Active,2026-06-20,20000.0,2584.07
A000362,C037236,Personal Wallet,Basic,Active,2024-03-09,10000.0,1569.98
A000363,C027114,Personal Wallet,Silver,Active,2023-09-22,20000.0,5061.68
A000364,C029064,Personal Wallet,Basic,Active,2023-10-22,10000.0,1227.98
A000365,C001961,Personal Wallet,Silver,Active,2023-05-25,20000.0,1914.56
A000366,C017846,Personal Wallet,Basic,Active,2025-08-23,10000.0,829.16
A000367,C030626,Personal Wallet,Basic,Active,2024-11-11,10000.0,949.95
A000368,C007899,Personal Wallet,Silver,Active,2024-11-14,20000.0,703.87
A000369,C035634,Personal Wallet,Gold,Active,2022-07-13,40000.0,4386.18
A000370,C016891,Personal Wallet,Basic,Active,2024-07-13,10000.0,422.85
A000371,C029319,Personal Wallet,Basic,Active,2025-12-14,10000.0,1281.17
A000372,C030481,Personal Wallet,Basic,Active,2023-06-05,10000.0,1013.62
A000373,C005123,Personal Wallet,Basic,Active,2022-07-15,10000.0,338.45
A000374,C007982,Personal Wallet,Silver,Active,2024-05-26,20000.0,1173.64
A000375,C023254,Personal Wallet,Basic,Active,2024-07-03,10000.0,559.1
A000376,C002956,Personal Wallet,Basic,Active,2025-05-02,10000.0,4006.19
A000377,C028830,Personal Wallet,Gold,Active,2025-11-17,40000.0,2142.54
A000378,C020552,Personal Wallet,Gold,Active,2023-10-15,40000.0,1718.32
A000379,C024490,Personal Wallet,Gold,Active,2025-08-23,40000.0,1361.98
A000380,C042667,Personal Wallet,Gold,Active,2025-11-24,40000.0,2382.82
A000381,C038328,Personal Wallet,Silver,Suspended,2025-09-22,20000.0,288.26
A000382,C000071,Personal Wallet,Basic,Active,2023-04-05,10000.0,1101.16
A000383,C043455,Personal Wallet,Silver,Active,2024-10-25,20000.0,2898.53
A000384,C019219,Business Wallet,Business,Active,2022-07-01,80000.0,8471.95
A000385,C039677,Personal Wallet,Basic,Active,2022-05-03,10000.0,253.11
A000386,C029545,Personal Wallet,Silver,Active,2023-06-04,20000.0,874.7
A000387,C026807,Personal Wallet,Basic,Active,2023-10-03,10000.0,138.51
A000388,C033018,Personal Wallet,Basic,Active,2026-01-06,10000.0,909.79
A000389,C033552,Personal Wallet,Silver,Active,2022-06-23,20000.0,1128.34
A000390,C040470,Personal Wallet,Basic,Active,2022-07-06,10000.0,1995.31
A000391,C030811,Personal Wallet,Basic,Active,2024-05-07,10000.0,1382.18
A000392,C041752,Personal Wallet,Basic,Active,2026-02-14,10000.0,801.82
A000393,C005490,Personal Wallet,Basic,Active,2024-01-23,10000.0,474.15
A000394,C000719,Personal Wallet,Silver,Active,2024-03-15,20000.0,1483.07
A000395,C043620,Personal Wallet,Gold,Active,2024-11-29,40000.0,1357.57
A000396,C025623,Personal Wallet,Silver,Active,2022-08-15,20000.0,1271.94
A000397,C041282,Personal Wallet,Silver,Active,2025-06-13,20000.0,1355.77
A000398,C040690,Personal Wallet,Basic,Active,2025-12-04,10000.0,1339.03
A000399,C029964,Personal Wallet,Basic,Active,2023-09-08,10000.0,1098.21
A000400,C003479,Personal Wallet,Silver,Active,2024-02-12,20000.0,3264.02
A000401,C018304,Personal Wallet,Basic,Active,2022-05-24,10000.0,815.94
A000402,C021040,Personal Wallet,Gold,Active,2024-06-03,40000.0,2474.52
A000403,C030285,Personal Wallet,Basic,Active,2023-10-06,10000.0,32.31
A000404,C037403,Personal Wallet,Silver,Suspended,2022-03-04,20000.0,1832.57
A000405,C044645,Personal Wallet,Silver,Suspended,2026-04-14,20000.0,993.61
A000406,C013785,Personal Wallet,Basic,Active,2023-12-04,10000.0,770.0
A000407,C029685,Personal Wallet,Basic,Active,2025-06-14,10000.0,1267.23
A000408,C003538,Business Wallet,Gold,Closed,2022-06-11,40000.0,4223.18
A000409,C010966,Personal Wallet,Basic,Active,2026-01-22,10000.0,1806.67
A000410,C018283,Personal Wallet,Basic,Active,2024-07-21,10000.0,1025.56
A000411,C035868,Personal Wallet,Silver,Active,2022-05-21,20000.0,946.85
A000412,C030054,Personal Wallet,Silver,Active,2022-08-27,20000.0,771.26
A000413,C015115,Personal Wallet,Silver,Active,2023-02-11,20000.0,2880.63
A000414,C026234,Personal Wallet,Basic,Active,2023-05-27,10000.0,363.42
A000415,C006281,Business Wallet,Business,Active,2024-09-29,80000.0,10923.27
A000416,C027874,Personal Wallet,Silver,Active,2026-05-14,20000.0,1957.29
A000417,C023144,Personal Wallet,Gold,Active,2025-01-07,40000.0,4381.78
A000418,C020301,Personal Wallet,Basic,Active,2025-10-06,10000.0,450.4
A000419,C021486,Personal Wallet,Basic,Active,2025-06-13,10000.0,871.42
A000420,C009928,Personal Wallet,Gold,Active,2025-06-14,40000.0,3194.86
A000421,C038796,Personal Wallet,Basic,Suspended,2024-12-31,10000.0,794.59
A000422,C042968,Personal Wallet,Silver,Active,2023-09-11,20000.0,1528.11
A000423,C013197,Personal Wallet,Basic,Active,2022-04-21,10000.0,769.81
A000424,C037901,Personal Wallet,Basic,Suspended,2022-03-02,10000.0,1667.47
A000425,C044301,Personal Wallet,Silver,Active,2025-01-06,20000.0,1540.27
A000426,C002809,Personal Wallet,Basic,Active,2023-07-23,10000.0,994.71
A000427,C033276,Personal Wallet,Gold,Active,2023-11-17,40000.0,3105.48
A000428,C037019,Personal Wallet,Gold,Active,2025-03-25,40000.0,10921.57
A000429,C028745,Personal Wallet,Basic,Active,2025-02-03,10000.0,654.64
A000430,C035798,Personal Wallet,Basic,Suspended,2025-09-29,10000.0,857.09
A000431,C012747,Personal Wallet,Silver,Active,2022-08-29,20000.0,1005.25
A000432,C021738,Personal Wallet,Basic,Suspended,2022-12-13,10000.0,619.62
A000433,C038113,Personal Wallet,Basic,Active,2024-06-03,10000.0,243.46
A000434,C025774,Personal Wallet,Silver,Active,2022-02-15,20000.0,1291.2
A000435,C036473,Personal Wallet,Silver,Active,2026-01-31,20000.0,1783.49
A000436,C000129,Personal Wallet,Basic,Active,2023-11-26,10000.0,1010.63
A000437,C001935,Personal Wallet,Basic,Active,2024-02-07,10000.0,392.29
A000438,C041583,Personal Wallet,Basic,Active,2023-04-23,10000.0,63.76
A000439,C037784,Personal Wallet,Gold,Active,2026-03-22,40000.0,10916.3
A000440,C025669,Business Wallet,Business,Active,2023-12-01,80000.0,2078.46
A000441,C042042,Personal Wallet,Basic,Active,2023-12-24,10000.0,4350.96
A000442,C027260,Personal Wallet,Silver,Active,2022-05-15,20000.0,3296.88
A000443,C043127,Personal Wallet,Basic,Active,2022-11-23,10000.0,1145.58
A000444,C035321,Personal Wallet,Gold,Active,2024-06-07,40000.0,5203.92
A000445,C023548,Personal Wallet,Basic,Active,2025-02-14,10000.0,49.35
A000446,C022400,Personal Wallet,Basic,Active,2022-07-29,10000.0,537.72
A000447,C025986,Personal Wallet,Gold,Active,2024-11-05,40000.0,501.05
A000448,C020514,Personal Wallet,Basic,Active,2024-05-10,10000.0,187.77
A000449,C030849,Business Wallet,Business,Active,2023-05-13,80000.0,10455.86
A000450,C038878,Personal Wallet,Gold,Active,2023-08-25,40000.0,8366.99
A000451,C028124,Personal Wallet,Basic,Active,2023-05-07,10000.0,131.24
A000452,C016991,Personal Wallet,Basic,Active,2023-02-11,10000.0,1684.25
A000453,C015356,Personal Wallet,Basic,Active,2024-02-25,10000.0,1603.47
A000454,C000213,Personal Wallet,Basic,Active,2024-06-18,10000.0,94.65
A000455,C031774,Personal Wallet,Silver,Active,2023-09-25,20000.0,1289.17
A000456,C000555,Personal Wallet,Gold,Active,2026-01-03,40000.0,4835.58
A000457,C008884,Personal Wallet,Basic,Active,2024-05-16,10000.0,1071.6
A000458,C018776,Personal Wallet,Silver,Active,2024-02-05,20000.0,1106.17
A000459,C001506,Personal Wallet,Basic,Active,2024-07-05,10000.0,1575.19
A000460,C005547,Personal Wallet,Basic,Active,2025-09-01,10000.0,65.12
A000461,C029826,Personal Wallet,Basic,Active,2023-08-09,10000.0,111.42
A000462,C001133,Business Wallet,Business,Active,2026-06-20,80000.0,17292.67
A000463,C044041,Personal Wallet,Silver,Active,2022-06-25,20000.0,3720.75
A000464,C015744,Personal Wallet,Gold,Suspended,2025-01-24,40000.0,3378.86
A000465,C009910,Business Wallet,Business,Active,2025-04-11,80000.0,4498.64
A000466,C008541,Personal Wallet,Silver,Active,2022-05-29,20000.0,3280.06
A000467,C021411,Personal Wallet,Silver,Active,2024-11-19,20000.0,1011.98
A000468,C037178,Personal Wallet,Basic,Suspended,2023-10-17,10000.0,678.05
A000469,C007230,Personal Wallet,Silver,Active,2024-11-01,20000.0,833.65
A000470,C026981,Personal Wallet,Silver,Active,2025-06-10,20000.0,2173.31
A000471,C040360,Personal Wallet,Silver,Active,2024-09-27,20000.0,1243.4
A000472,C033300,Personal Wallet,Basic,Active,2023-11-03,10000.0,550.17
A000473,C026046,Personal Wallet,Silver,Active,2025-09-17,20000.0,3508.72
A000474,C009691,Personal Wallet,Basic,Active,2025-02-23,10000.0,653.97
A000475,C027618,Personal Wallet,Gold,Active,2025-02-05,40000.0,3446.34
A000476,C034854,Personal Wallet,Gold,Closed,2022-11-16,40000.0,865.02
A000477,C022534,Personal Wallet,Basic,Active,2023-04-01,10000.0,1256.28
A000478,C013414,Personal Wallet,Silver,Active,2024-05-25,20000.0,3893.61
A000479,C023731,Personal Wallet,Silver,Active,2022-12-21,20000.0,2057.17
A000480,C038236,Personal Wallet,Silver,Active,2022-07-31,20000.0,1738.26
A000481,C007262,Personal Wallet,Basic,Active,2024-09-16,10000.0,119.5
A000482,C033473,Personal Wallet,Basic,Active,2022-08-03,10000.0,1140.42
A000483,C043308,Personal Wallet,Gold,Active,2024-04-08,40000.0,4242.11
A000484,C012640,Personal Wallet,Silver,Active,2023-09-26,20000.0,1560.11
A000485,C004114,Personal Wallet,Silver,Active,2022-12-21,20000.0,357.72
A000486,C029063,Personal Wallet,Basic,Active,2024-07-25,10000.0,338.89
A000487,C042633,Personal Wallet,Gold,Active,2024-04-04,40000.0,6547.45
A000488,C009618,Personal Wallet,Silver,Active,2024-11-06,20000.0,2978.29
A000489,C021495,Personal Wallet,Silver,Active,2024-04-09,20000.0,1628.66
A000490,C026825,Personal Wallet,Silver,Active,2026-06-20,20000.0,529.52
A000491,C039511,Personal Wallet,Silver,Active,2022-12-08,20000.0,1225.17
A000492,C010774,Personal Wallet,Basic,Active,2023-02-04,10000.0,944.16
A000493,C000307,Personal Wallet,Gold,Active,2024-02-26,40000.0,1154.84
A000494,C042630,Business Wallet,Business,Active,2023-06-28,80000.0,12778.72
A000495,C001690,Personal Wallet,Silver,Suspended,2024-07-23,20000.0,314.71
A000496,C017470,Business Wallet,Gold,Active,2024-07-12,40000.0,1695.15
A000497,C041108,Personal Wallet,Gold,Active,2022-12-05,40000.0,881.32
A000498,C007233,Personal Wallet,Basic,Suspended,2026-05-06,10000.0,685.71
A000499,C041653,Personal Wallet,Silver,Active,2026-05-21,20000.0,6177.41
A000500,C028931,Personal Wallet,Silver,Active,2023-05-05,20000.0,1415.39
A000501,C000311,Personal Wallet,Silver,Active,2024-04-15,20000.0,1935.1
A000502,C002499,Personal Wallet,Basic,Suspended,2023-07-11,10000.0,1127.2
A000503,C029882,Personal Wallet,Basic,Active,2023-01-21,10000.0,1685.66
A000504,C000816,Business Wallet,Gold,Active,2024-02-12,40000.0,5225.38
A000505,C033932,Personal Wallet,Basic,Active,2025-02-28,10000.0,713.76
A000506,C017127,Personal Wallet,Silver,Active,2024-03-07,20000.0,7363.95
A000507,C004131,Personal Wallet,Silver,Active,2022-08-24,20000.0,1120.61
A000508,C022445,Personal Wallet,Basic,Active,2023-03-20,10000.0,2212.95
A000509,C010150,Personal Wallet,Silver,Suspended,2023-12-25,20000.0,733.0
A000510,C016175,Personal Wallet,Basic,Active,2026-06-20,10000.0,433.4
A000511,C006169,Personal Wallet,Basic,Active,2022-05-17,10000.0,1486.93
A000512,C026706,Personal Wallet,Silver,Active,2026-05-14,20000.0,3518.5
A000513,C025432,Personal Wallet,Basic,Active,2026-06-02,10000.0,254.97
A000514,C042483,Personal Wallet,Basic,Active,2023-08-18,10000.0,657.8
A000515,C030968,Personal Wallet,Basic,Active,2022-11-15,10000.0,464.39
A000516,C043386,Personal Wallet,Silver,Active,2023-10-27,20000.0,1092.93
A000517,C006452,Business Wallet,Business,Active,2022-04-27,80000.0,12822.62
A000518,C039817,Personal Wallet,Basic,Active,2022-10-27,10000.0,391.75
A000519,C044259,Personal Wallet,Silver,Active,2023-04-24,20000.0,597.38
A000520,C042252,Personal Wallet,Basic,Active,2023-11-03,10000.0,1488.7
A000521,C001319,Personal Wallet,Silver,Active,2026-02-16,20000.0,1728.36
A000522,C040447,Business Wallet,Gold,Active,2023-11-21,40000.0,5647.21
A000523,C017550,Personal Wallet,Basic,Active,2022-07-13,10000.0,921.6
A000524,C016760,Personal Wallet,Basic,Active,2025-10-12,10000.0,316.45
A000525,C024174,Personal Wallet,Gold,Active,2024-04-22,40000.0,9422.05
A000526,C000632,Personal Wallet,Silver,Active,2026-06-20,20000.0,1255.67
A000527,C032320,Business Wallet,Business,Active,2023-07-16,80000.0,2958.36
A000528,C003610,Personal Wallet,Gold,Active,2024-01-28,40000.0,2984.0
A000529,C040796,Personal Wallet,Silver,Active,2025-04-11,20000.0,4034.97
A000530,C017166,Personal Wallet,Gold,Active,2025-12-23,40000.0,3655.39
A000531,C041070,Personal Wallet,Silver,Active,2022-05-31,20000.0,433.72
A000532,C034257,Personal Wallet,Basic,Active,2023-05-25,10000.0,1124.58
A000533,C042039,Personal Wallet,Silver,Active,2025-03-04,20000.0,3491.42
A000534,C016564,Personal Wallet,Basic,Active,2024-11-28,10000.0,2078.1
A000535,C019769,Personal Wallet,Basic,Active,2023-05-07,10000.0,1482.6
A000536,C043160,Personal Wallet,Basic,Active,2022-07-01,10000.0,580.12
A000537,C003809,Personal Wallet,Silver,Active,2022-03-05,20000.0,1808.2
A000538,C027564,Personal Wallet,Gold,Active,2025-04-04,40000.0,4728.08
A000539,C044246,Personal Wallet,Silver,Active,2024-12-31,20000.0,804.8
A000540,C002617,Personal Wallet,Basic,Active,2022-10-09,10000.0,421.46
A000541,C034053,Personal Wallet,Basic,Active,2024-11-17,10000.0,748.45
A000542,C034341,Personal Wallet,Silver,Active,2022-08-16,20000.0,1281.04
A000543,C033431,Personal Wallet,Basic,Active,2025-04-30,10000.0,1019.99
A000544,C001654,Personal Wallet,Basic,Active,2023-07-21,10000.0,639.2
A000545,C014394,Personal Wallet,Silver,Active,2025-01-24,20000.0,974.63
A000546,C013480,Personal Wallet,Basic,Active,2023-12-28,10000.0,847.67
A000547,C023626,Personal Wallet,Silver,Active,2025-07-16,20000.0,1128.86
A000548,C011144,Business Wallet,Business,Active,2024-09-10,80000.0,6208.98
A000549,C038729,Personal Wallet,Basic,Active,2023-07-21,10000.0,732.25
A000550,C035525,Personal Wallet,Basic,Active,2023-07-09,10000.0,1012.3
A000551,C014862,Personal Wallet,Silver,Active,2024-01-07,20000.0,6030.72
A000552,C031822,Personal Wallet,Basic,Active,2022-10-24,10000.0,456.68
A000553,C007901,Personal Wallet,Basic,Active,2022-10-24,10000.0,1600.72
A000554,C014626,Personal Wallet,Basic,Active,2023-05-09,10000.0,296.91
A000555,C037103,Personal Wallet,Basic,Active,2023-01-15,10000.0,1867.73
A000556,C017493,Personal Wallet,Basic,Active,2023-05-22,10000.0,628.57
A000557,C037289,Business Wallet,Business,Active,2023-06-15,80000.0,3244.15
A000558,C041961,Personal Wallet,Silver,Active,2023-05-02,20000.0,339.58
A000559,C028077,Business Wallet,Business,Active,2025-09-16,80000.0,26079.0
A000560,C014514,Personal Wallet,Silver,Active,2024-11-16,20000.0,6231.52
A000561,C037226,Personal Wallet,Silver,Active,2023-12-24,20000.0,937.15
A000562,C010879,Personal Wallet,Basic,Active,2022-09-12,10000.0,1290.79
A000563,C026439,Personal Wallet,Basic,Active,2024-01-16,10000.0,738.26
A000564,C017486,Personal Wallet,Basic,Active,2023-12-26,10000.0,1872.07
A000565,C010608,Personal Wallet,Silver,Active,2022-04-27,20000.0,1270.15
A000566,C044291,Personal Wallet,Basic,Active,2025-01-26,10000.0,1400.76
A000567,C019803,Personal Wallet,Silver,Active,2022-02-11,20000.0,479.14
A000568,C024142,Personal Wallet,Gold,Active,2022-07-29,40000.0,2920.0
A000569,C044447,Personal Wallet,Basic,Active,2025-08-12,10000.0,2013.65
A000570,C022671,Personal Wallet,Basic,Active,2025-01-21,10000.0,1171.79
A000571,C027550,Business Wallet,Business,Active,2024-07-09,80000.0,6290.17
A000572,C002905,Personal Wallet,Silver,Active,2023-05-12,20000.0,437.09
A000573,C031985,Personal Wallet,Silver,Active,2026-06-20,20000.0,231.07
A000574,C038293,Personal Wallet,Silver,Active,2023-06-03,20000.0,1149.39
A000575,C042689,Personal Wallet,Silver,Active,2023-10-31,20000.0,1535.03
A000576,C001335,Personal Wallet,Silver,Suspended,2022-08-30,20000.0,2680.93
A000577,C000327,Personal Wallet,Gold,Active,2022-05-06,40000.0,1116.67
A000578,C011019,Personal Wallet,Basic,Active,2025-06-17,10000.0,1379.85
A000579,C014226,Personal Wallet,Silver,Active,2024-06-04,20000.0,1607.84
A000580,C000076,Personal Wallet,Basic,Suspended,2024-06-03,10000.0,1949.89
A000581,C026842,Personal Wallet,Silver,Active,2022-05-17,20000.0,2449.41
A000582,C018305,Personal Wallet,Silver,Active,2024-04-25,20000.0,981.48
A000583,C033053,Personal Wallet,Basic,Suspended,2025-01-28,10000.0,1002.04
A000584,C025842,Personal Wallet,Basic,Active,2023-01-23,10000.0,410.99
A000585,C031884,Personal Wallet,Basic,Active,2026-06-09,10000.0,1676.7
A000586,C017700,Personal Wallet,Silver,Active,2022-10-10,20000.0,2397.92
A000587,C041760,Personal Wallet,Silver,Active,2024-12-15,20000.0,2525.71
A000588,C030993,Personal Wallet,Silver,Active,2024-02-24,20000.0,2786.13
A000589,C030482,Personal Wallet,Basic,Active,2022-10-20,10000.0,549.32
A000590,C042480,Business Wallet,Business,Active,2023-08-31,80000.0,3640.06
A000591,C036274,Personal Wallet,Silver,Active,2025-05-13,20000.0,2667.58
A000592,C026249,Personal Wallet,Basic,Active,2022-06-29,10000.0,1841.61
A000593,C032244,Personal Wallet,Basic,Active,2024-06-19,10000.0,801.97
A000594,C018433,Personal Wallet,Silver,Active,2022-03-22,20000.0,1607.22
A000595,C010629,Personal Wallet,Basic,Active,2023-05-22,10000.0,539.57
A000596,C035061,Personal Wallet,Basic,Suspended,2024-08-05,10000.0,198.18
A000597,C022235,Personal Wallet,Basic,Active,2022-03-09,10000.0,965.17
A000598,C013781,Personal Wallet,Silver,Active,2024-12-03,20000.0,682.05
A000599,C003195,Personal Wallet,Basic,Active,2022-09-14,10000.0,2061.26
A000600,C025841,Personal Wallet,Basic,Active,2024-06-24,10000.0,1555.83
A000601,C031470,Personal Wallet,Basic,Active,2023-11-29,10000.0,1102.32
A000602,C044691,Personal Wallet,Gold,Active,2023-02-09,40000.0,4469.71
A000603,C005697,Personal Wallet,Basic,Active,2023-03-04,10000.0,758.04
A000604,C038653,Personal Wallet,Basic,Suspended,2024-08-03,10000.0,2735.0
A000605,C036353,Personal Wallet,Basic,Active,2025-02-03,10000.0,541.62
A000606,C015227,Personal Wallet,Basic,Active,2024-11-25,10000.0,1419.54
A000607,C013281,Personal Wallet,Silver,Active,2024-08-28,20000.0,690.41
A000608,C007891,Personal Wallet,Silver,Active,2022-02-17,20000.0,2785.01
A000609,C042874,Personal Wallet,Gold,Active,2025-09-18,40000.0,6528.54
A000610,C040830,Personal Wallet,Silver,Active,2023-11-22,20000.0,710.55
A000611,C039430,Business Wallet,Business,Active,2025-01-07,80000.0,2516.92
A000612,C037314,Personal Wallet,Basic,Active,2022-11-09,10000.0,1075.54
A000613,C021448,Personal Wallet,Silver,Active,2024-05-01,20000.0,2448.06
A000614,C037297,Personal Wallet,Basic,Active,2025-04-19,10000.0,162.58
A000615,C038335,Personal Wallet,Basic,Active,2024-02-02,10000.0,1423.52
A000616,C043246,Personal Wallet,Basic,Active,2024-08-27,10000.0,1694.97
A000617,C031327,Personal Wallet,Gold,Closed,2023-04-05,40000.0,6354.04
A000618,C028067,Personal Wallet,Silver,Active,2024-12-26,20000.0,817.69
A000619,C015631,Personal Wallet,Basic,Active,2025-09-09,10000.0,153.81
A000620,C010181,Personal Wallet,Silver,Active,2022-09-19,20000.0,432.95
A000621,C002685,Personal Wallet,Basic,Active,2024-12-14,10000.0,926.84
A000622,C029899,Business Wallet,Business,Active,2023-05-23,80000.0,7846.24
A000623,C002975,Personal Wallet,Basic,Active,2024-05-23,10000.0,1670.24
A000624,C033636,Personal Wallet,Basic,Active,2022-04-17,10000.0,240.15
